"Level","Mario Type","Progress","Time Left","Kills","Mario Alive"
"ge/LVL-198.txt","1","0.6776392","16","0","false"
"ge/LVL-198.txt","2","0.6776392","16","0","false"
"ge/LVL-199.txt","0","0.22382416","19","0","false"
"ge/LVL-199.txt","1","0.22382416","19","0","false"
"ge/LVL-199.txt","2","0.22382416","19","0","false"
"ge/LVL-200.txt","0","0.7663347","15","0","false"
"ge/LVL-200.txt","1","0.7663347","15","0","false"
"ge/LVL-200.txt","2","0.7663347","15","0","false"
"ge/LVL-201.txt","0","0.85069305","15","0","false"
"ge/LVL-201.txt","1","0.85069305","15","0","false"
"ge/LVL-201.txt","2","0.85069305","15","0","false"
"ge/LVL-202.txt","0","0.095755406","20","0","false"
"ge/LVL-202.txt","1","0.84299725","15","0","false"
"ge/LVL-202.txt","2","1.0","14","1","true"
"ge/LVL-203.txt","0","0.12141845","19","0","false"
"ge/LVL-203.txt","1","0.45712116","17","0","false"
"ge/LVL-203.txt","2","0.45712116","17","0","false"
"ge/LVL-204.txt","0","0.53056383","17","0","false"
"ge/LVL-204.txt","1","0.85283405","15","0","false"
"ge/LVL-204.txt","2","0.85283405","15","0","false"
"ge/LVL-205.txt","0","0.667087","16","0","false"
"ge/LVL-205.txt","1","0.667087","16","0","false"
"ge/LVL-205.txt","2","0.667087","16","0","false"
"ge/LVL-206.txt","0","0.07285585","20","0","false"
"ge/LVL-206.txt","1","0.07285585","20","0","false"
"ge/LVL-206.txt","2","0.07285585","20","0","false"
"ge/LVL-207.txt","0","0.30453578","18","0","false"
"ge/LVL-207.txt","1","0.9975925","14","0","false"
"ge/LVL-207.txt","2","1.0","13","1","true"
"ge/LVL-208.txt","0","0.49547112","17","0","false"
"ge/LVL-208.txt","1","0.49547112","17","0","false"
"ge/LVL-208.txt","2","0.49547112","17","0","false"
"ge/LVL-209.txt","0","0.100645386","20","0","false"
"ge/LVL-209.txt","1","0.58202296","17","0","false"
"ge/LVL-209.txt","2","0.66969174","16","0","false"
"ge/LVL-210.txt","0","0.2429973","18","0","false"
"ge/LVL-210.txt","1","0.10486761","19","0","false"
"ge/LVL-210.txt","2","0.10486761","19","0","false"
"ge/LVL-211.txt","0","0.10771917","19","0","false"
"ge/LVL-211.txt","1","0.4935054","17","0","false"
"ge/LVL-211.txt","2","0.4935054","17","0","false"
"ge/LVL-212.txt","0","0.08611241","20","0","false"
"ge/LVL-212.txt","1","0.24234244","19","0","false"
"ge/LVL-212.txt","2","0.24234244","19","0","false"
"ge/LVL-213.txt","0","0.24517934","19","0","false"
"ge/LVL-213.txt","1","0.24517934","19","0","false"
"ge/LVL-213.txt","2","0.24517934","19","0","false"
"ge/LVL-214.txt","0","1.0","14","0","true"
"ge/LVL-214.txt","1","1.0","14","0","true"
"ge/LVL-214.txt","2","1.0","14","0","true"
"ge/LVL-215.txt","0","0.07285585","20","0","false"
"ge/LVL-215.txt","1","0.07285585","20","0","false"
"ge/LVL-215.txt","2","0.07285585","20","0","false"
"ge/LVL-216.txt","0","0.1506896","19","0","false"
"ge/LVL-216.txt","1","1.0","13","0","true"
"ge/LVL-216.txt","2","1.0","13","1","true"
"ge/LVL-217.txt","0","0.80771905","15","0","false"
"ge/LVL-217.txt","1","0.80771905","15","0","false"
"ge/LVL-217.txt","2","1.0","14","0","true"
"ge/LVL-218.txt","0","1.0","14","0","true"
"ge/LVL-218.txt","1","1.0","14","0","true"
"ge/LVL-218.txt","2","1.0","14","0","true"
"ge/LVL-219.txt","0","0.19684346","19","0","false"
"ge/LVL-219.txt","1","1.0","14","0","true"
"ge/LVL-219.txt","2","1.0","14","1","true"
"ge/LVL-220.txt","0","0.36607423","18","0","false"
"ge/LVL-220.txt","1","0.36607423","18","0","false"
"ge/LVL-220.txt","2","1.0","14","0","true"
"ge/LVL-221.txt","0","0.24234244","19","0","false"
"ge/LVL-221.txt","1","0.24234244","19","0","false"
"ge/LVL-221.txt","2","0.24234244","19","1","false"
"ge/LVL-222.txt","0","1.0","14","0","true"
"ge/LVL-222.txt","1","1.0","14","0","true"
"ge/LVL-222.txt","2","1.0","14","0","true"
"ge/LVL-223.txt","0","0.41806677","18","1","false"
"ge/LVL-223.txt","1","0.41806677","18","1","false"
"ge/LVL-223.txt","2","0.41806677","18","1","false"
"ge/LVL-224.txt","0","0.15626383","19","0","false"
"ge/LVL-224.txt","1","0.15626383","19","0","false"
"ge/LVL-224.txt","2","0.15626383","19","0","false"
"ge/LVL-225.txt","0","0.41012532","18","0","false"
"ge/LVL-225.txt","1","0.41012532","18","0","false"
"ge/LVL-225.txt","2","0.41012532","18","0","false"
"ge/LVL-226.txt","0","0.2451232","19","0","false"
"ge/LVL-226.txt","1","0.2451232","19","0","false"
"ge/LVL-226.txt","2","0.2451232","19","0","false"
"ge/LVL-227.txt","0","0.66447437","16","0","false"
"ge/LVL-227.txt","1","0.66447437","16","0","false"
"ge/LVL-227.txt","2","0.66447437","16","0","false"
"ge/LVL-228.txt","0","0.785338","15","0","false"
"ge/LVL-228.txt","1","1.0","14","0","true"
"ge/LVL-228.txt","2","1.0","14","3","true"
"ge/LVL-229.txt","0","0.09684346","19","0","false"
"ge/LVL-229.txt","1","0.34131688","17","0","false"
"ge/LVL-229.txt","2","0.90544474","14","1","false"
"ge/LVL-230.txt","0","0.08611241","20","0","false"
"ge/LVL-230.txt","1","0.15626383","19","0","false"
"ge/LVL-230.txt","2","0.15626383","19","0","false"
"ge/LVL-231.txt","0","0.15626383","19","0","false"
"ge/LVL-231.txt","1","0.15626383","19","0","false"
"ge/LVL-231.txt","2","0.15626383","19","0","false"
"ge/LVL-232.txt","0","0.13079609","19","0","false"
"ge/LVL-232.txt","1","0.5911396","16","0","false"
"ge/LVL-232.txt","2","0.93334645","14","0","false"
"ge/LVL-233.txt","0","0.1703006","19","0","false"
"ge/LVL-233.txt","1","0.3328991","18","0","false"
"ge/LVL-233.txt","2","0.3328991","18","0","false"
"ge/LVL-234.txt","0","0.53598106","17","0","false"
"ge/LVL-234.txt","1","0.47711587","17","0","false"
"ge/LVL-234.txt","2","0.47711587","17","1","false"
"ge/LVL-235.txt","0","0.15626383","19","0","false"
"ge/LVL-235.txt","1","0.15626383","19","0","false"
"ge/LVL-235.txt","2","0.15626383","19","0","false"
"ge/LVL-236.txt","0","0.07285585","20","0","false"
"ge/LVL-236.txt","1","0.07285585","20","0","false"
"ge/LVL-236.txt","2","0.07285585","20","0","false"
"ge/LVL-237.txt","0","0.41534773","18","0","false"
"ge/LVL-237.txt","1","0.41534773","18","0","false"
"ge/LVL-237.txt","2","0.41534773","18","0","false"
"ge/LVL-238.txt","0","0.07620617","20","0","false"
"ge/LVL-238.txt","1","0.07620617","20","0","false"
"ge/LVL-238.txt","2","0.07620617","20","0","false"
"ge/LVL-239.txt","0","0.20453577","19","0","false"
"ge/LVL-239.txt","1","0.41603047","17","0","false"
"ge/LVL-239.txt","2","1.0","13","1","true"
"ge/LVL-240.txt","0","0.4904605","17","0","false"
"ge/LVL-240.txt","1","0.6660742","16","0","false"
"ge/LVL-240.txt","2","1.0","14","0","true"
"ge/LVL-241.txt","0","0.28915116","18","0","false"
"ge/LVL-241.txt","1","0.2822127","19","0","false"
"ge/LVL-241.txt","2","0.2822127","19","0","false"
"ge/LVL-242.txt","0","0.6435178","16","0","false"
"ge/LVL-242.txt","1","0.6435178","16","0","false"
"ge/LVL-242.txt","2","0.6435178","16","0","false"
"ge/LVL-243.txt","0","0.4217203","18","0","false"
